#CHROM	FROM	TO	ENSGID	GENE
chr17	80101556	80119879	ENSG00000171298	GAA
chr17	80206716	80220923	ENSG00000181523	SGSH
chr17	80415165	80438086	ENSG00000173818	ENDOV
chr17	80544819	80966371	ENSG00000141564	RPTOR
chr17	81189593	81222999	ENSG00000141577	CEP131
chr17	81239239	81241281	ENSG00000224877	C17orf89
chr17	81665036	81666635	ENSG00000204237	OXLD1
chr17	81683326	81703138	ENSG00000185359	HGS
chr17	81703357	81707526	ENSG00000262814	MRPL12
chr17	81703371	81720539	ENSG00000262660	RP13-1032I1.10
chr17	81712236	81721016	ENSG00000183048	SLC25A10
chr17	81887844	81891586	ENSG00000183684	ALYREF
chr17	81911939	81921323	ENSG00000187531	SIRT7
chr17	81932384	81942412	ENSG00000183010	PYCR1
chr17	81976807	82017406	ENSG00000169696	ASPSCR1
chr17	82035136	82037732	ENSG00000169738	DCXR
chr17	82078333	82098332	ENSG00000169710	FASN
chr17	82239023	82273731	ENSG00000141551	CSNK1D
chr17	82519713	82644662	ENSG00000141568	FOXK2
chr17	82614562	82648553	ENSG00000141580	WDR45B
chr17	82829435	82840578	ENSG00000141579	ZNF750
chr17	83079691	83095119	ENSG00000176845	METRNL
chr18	158383	214629	ENSG00000101557	USP14
chr18	657604	673578	ENSG00000176890	TYMS
chr18	670324	712676	ENSG00000132199	ENOSF1
chr18	3066807	3220108	ENSG00000101605	MYOM1
chr18	3496032	4455335	ENSG00000170579	DLGAP1
chr18	9102630	9134345	ENSG00000178127	NDUFV2
chr18	9708165	9862551	ENSG00000168461	RAB31
chr18	9885726	9889275	ENSG00000168454	TXNDC2
chr18	10525905	10552761	ENSG00000134265	NAPG
chr18	12254319	12277595	ENSG00000176194	CIDEA
chr18	12328944	12377314	ENSG00000141385	AFG3L2
chr18	12407896	12432238	ENSG00000141391	PRELID3A
chr18	12661833	12702777	ENSG00000101624	CEP76
chr18	12991362	13125052	ENSG00000101639	CEP192
chr18	13663347	13726663	ENSG00000177150	FAM210A
chr18	21612267	21633524	ENSG00000167088	SNRPD1
chr18	23506184	23586898	ENSG00000141458	NPC1
chr18	24138956	24161603	ENSG00000154040	CABYR
chr18	24162044	24397880	ENSG00000141447	OSBPL1A
chr18	27950966	28177446	ENSG00000170558	CDH2
chr18	31759562	31760880	ENSG00000141437	SLC25A52
chr18	34493290	34891844	ENSG00000134769	DTNA
chr18	43267878	43277650	ENSG00000132872	SYT4
chr18	46080248	46104334	ENSG00000152234	ATP5A1
chr18	49041474	49461347	ENSG00000141627	DYM
chr18	49481681	49492479	ENSG00000215472	RPL17-C18orf32
chr18	49488453	49492523	ENSG00000265681	RPL17
chr18	49782167	49813960	ENSG00000167315	ACAA2
chr18	50879049	50954257	ENSG00000082212	ME2
chr18	51174550	51218304	ENSG00000176624	MEX3C
chr18	54269404	54321266	ENSG00000101751	POLI
chr18	57548283	57586772	ENSG00000066926	FECH
chr18	57600656	57622213	ENSG00000134440	NARS
chr18	59275156	59318649	ENSG00000166569	CPLX4
chr18	59899948	59904306	ENSG00000141682	PMAIP1
chr18	63123346	63320128	ENSG00000171791	BCL2
chr18	63897174	63936111	ENSG00000242550	SERPINB10
chr18	72742314	72868146	ENSG00000166342	NETO1
chr18	74148511	74160530	ENSG00000075336	TIMM21
chr18	74250847	74292016	ENSG00000166347	CYB5A
chr18	75195108	75209348	ENSG00000180011	ZADH2
chr18	76358190	76495190	ENSG00000101493	ZNF516
chr18	80034358	80046397	ENSG00000101546	RBFA
chr19	571277	583493	ENSG00000172270	BSG
chr19	617224	633604	ENSG00000099821	POLRMT
chr19	708939	748329	ENSG00000099864	PALM
chr19	751126	764318	ENSG00000099812	MISP
chr19	1103926	1106791	ENSG00000167468	GPX4
chr19	1177558	1228435	ENSG00000118046	STK11
chr19	1241746	1244826	ENSG00000099624	ATP5D
chr19	1383527	1395589	ENSG00000115286	NDUFS7
chr19	1397084	1401570	ENSG00000130005	GAMT
chr19	1438358	1440494	ENSG00000115268	RPS15
chr19	1597172	1605490	ENSG00000127540	UQCR11
chr19	2321517	2328620	ENSG00000130332	LSM7
chr19	2425624	2427894	ENSG00000099800	TIMM13
chr19	3762664	3768575	ENSG00000183617	MRPL54
chr19	3879864	3928079	ENSG00000167654	ATCAY
chr19	4090321	4124129	ENSG00000126934	MAP2K2
chr19	4174109	4182604	ENSG00000077463	SIRT6
chr19	4472287	4502211	ENSG00000167674	CTB-50L17.10
chr19	4522531	4535224	ENSG00000214456	PLIN5
chr19	4536409	4540474	ENSG00000171236	LRG1
chr19	4838341	4867768	ENSG00000105355	PLIN3
chr19	5586999	5624046	ENSG00000130254	SAFB2
chr19	5674947	5691876	ENSG00000130255	RPL36
chr19	5678421	5680896	ENSG00000174917	C19orf70
chr19	5691834	5720572	ENSG00000196365	LONP1
chr19	5720677	5778734	ENSG00000174898	CATSPERD
chr19	5866171	5903787	ENSG00000267740	AC024592.12
chr19	5891276	5904006	ENSG00000174886	NDUFA11
chr19	5911707	5916208	ENSG00000105519	CAPS
chr19	5914407	5915322	ENSG00000283027	CAPS
chr19	6135247	6193094	ENSG00000130377	ACSBG2
chr19	6361452	6368908	ENSG00000125656	CLPP
chr19	6372433	6375251	ENSG00000125652	ALKBH7
chr19	6426037	6433779	ENSG00000181240	SLC25A41
chr19	6436079	6465203	ENSG00000125648	SLC25A23
chr19	6494319	6502848	ENSG00000104833	TUBB4A
chr19	6737925	6751526	ENSG00000125733	TRIP10
chr19	7112255	7294034	ENSG00000171105	INSR
chr19	7522626	7534009	ENSG00000090674	MCOLN1
chr19	7629737	7631956	ENSG00000229833	PET100
chr19	7629796	7643048	ENSG00000268400	CTD-3214H19.4
chr19	7926718	7943920	ENSG00000104980	TIMM44
chr19	8308283	8321379	ENSG00000167774	CTD-2550O8.5
chr19	8308768	8321396	ENSG00000267855	NDUFA7
chr19	8321158	8323340	ENSG00000233927	RPS28
chr19	8389981	8404434	ENSG00000185236	RAB11B
chr19	8413270	8439017	ENSG00000099785	Mar-02
chr19	9827892	9830115	ENSG00000198258	UBL5
chr19	9835257	9849682	ENSG00000127445	PIN1
chr19	10251901	10260045	ENSG00000105364	MRPL4
chr19	10310045	10316015	ENSG00000267673	FDX1L
chr19	10391134	10420121	ENSG00000105401	CDC37
chr19	10543895	10553418	ENSG00000130734	ATG4D
chr19	10572671	10587315	ENSG00000129354	AP1M2
chr19	10654261	10692417	ENSG00000129351	ILF3
chr19	10701430	10713437	ENSG00000213339	QTRT1
chr19	10718079	10833488	ENSG00000079805	DNM2
chr19	11164267	11197791	ENSG00000197256	KANK2
chr19	11322046	11346270	ENSG00000105514	RAB3D
chr19	11342776	11346518	ENSG00000105518	TMEM205
chr19	11505916	11529174	ENSG00000130159	ECSIT
chr19	12646511	12666742	ENSG00000104774	MAN2B1
chr19	12796820	12801859	ENSG00000167815	PRDX2
chr19	12891026	12914207	ENSG00000105607	GCDH
chr19	12938578	12944489	ENSG00000179218	CALR
chr19	12953119	12957236	ENSG00000179271	GADD45GIP1
chr19	13104902	13117567	ENSG00000104907	TRMT1
chr19	13118103	13141141	ENSG00000160877	NACC1
chr19	13206442	13623990	ENSG00000141837	CACNA1A
chr19	13961538	14007039	ENSG00000132005	RFX1
chr19	14091688	14118084	ENSG00000072062	PRKACA
chr19	14147743	14206187	ENSG00000072071	ADGRL1
chr19	14566078	14572062	ENSG00000099795	NDUFB7
chr19	15353385	15379798	ENSG00000105127	AKAP8
chr19	15672757	15697174	ENSG00000186204	CYP4F12
chr19	15878023	15898120	ENSG00000186115	CYP4F2
chr19	16111629	16134234	ENSG00000167461	RAB8A
chr19	16134028	16158575	ENSG00000196684	HSH2D
chr19	16185380	16192046	ENSG00000105058	FAM32A
chr19	16517889	16542530	ENSG00000085872	CHERP
chr19	16888860	16892606	ENSG00000127533	F2RL3
chr19	17292609	17306843	ENSG00000130312	MRPL34
chr19	17334920	17342735	ENSG00000130299	GTPBP3
chr19	17405722	17433724	ENSG00000141971	MVB12A
chr19	17455425	17460954	ENSG00000171773	NXNL1
chr19	17468769	17506168	ENSG00000130304	SLC27A1
chr19	17601328	17688365	ENSG00000130477	UNC13A
chr19	17719242	17734516	ENSG00000130479	MAP1S
chr19	17859876	17864153	ENSG00000105640	RPL18A
chr19	18173162	18178117	ENSG00000216490	IFI30
chr19	18193182	18196948	ENSG00000254858	MPV17L2
chr19	18196784	18204074	ENSG00000105649	RAB3A
chr19	18257097	18274509	ENSG00000130518	KIAA1683
chr19	18306230	18323274	ENSG00000130520	LSM4
chr19	18531751	18544077	ENSG00000105701	FKBP8
chr19	18571730	18577550	ENSG00000221983	UBA52
chr19	18683677	18782333	ENSG00000105662	CRTC1
chr19	18868545	18896727	ENSG00000223802	CERS1
chr19	19063999	19112888	ENSG00000181035	SLC25A42
chr19	19515736	19529054	ENSG00000186010	NDUFA13
chr19	19629476	19643667	ENSG00000089639	GMIP
chr19	19645198	19663693	ENSG00000105726	ATP13A1
chr19	20077994	20127076	ENSG00000213988	ZNF90
chr19	29205321	29213541	ENSG00000169021	UQCRFS1
chr19	29604017	29617237	ENSG00000105171	POP4
chr19	29698886	29715789	ENSG00000131943	C19orf12
chr19	29923644	30016608	ENSG00000105176	URI1
chr19	31274945	31349547	ENSG00000121297	TSHZ3
chr19	32581068	32587452	ENSG00000105185	PDCD5
chr19	32691961	32713796	ENSG00000213965	NUDT19
chr19	32719753	32829580	ENSG00000173809	TDRD12
chr19	32875925	32971991	ENSG00000121289	CEP89
chr19	32972209	32978222	ENSG00000131944	FAAP24
chr19	32978593	33064888	ENSG00000131941	RHPN2
chr19	33299934	33302564	ENSG00000245848	CEBPA
chr19	33386950	33521794	ENSG00000124299	PEPD
chr19	34172504	34229515	ENSG00000257103	LSM14A
chr19	34359480	34402156	ENSG00000105220	GPI
chr19	35280716	35285143	ENSG00000105697	HAMP
chr19	35533412	35545316	ENSG00000105679	GAPDHS
chr19	35545595	35547526	ENSG00000105677	TMEM147
chr19	35550043	35563658	ENSG00000105675	ATP4A
chr19	35648223	35658861	ENSG00000126267	COX6B1
chr19	35799988	35813299	ENSG00000250799	PRODH2
chr19	35995199	35996315	ENSG00000205138	SDHAF1
chr19	36150922	36152869	ENSG00000161281	COX7A1
chr19	37551406	37614097	ENSG00000171817	ZNF540
chr19	37696363	37719790	ENSG00000198182	ZNF607
chr19	38335775	38370943	ENSG00000099338	CATSPERG
chr19	38374536	38383824	ENSG00000099341	PSMD8
chr19	38433699	38587564	ENSG00000196218	RYR1
chr19	38619082	38636955	ENSG00000178982	EIF3K
chr19	38815422	38832005	ENSG00000104823	ECH1
chr19	38915266	38930896	ENSG00000104835	SARS2
chr19	38930548	38933162	ENSG00000128626	MRPS12
chr19	39243553	39245129	ENSG00000197110	IFNL3
chr19	39433207	39435948	ENSG00000105193	RPS16
chr19	39480412	39493785	ENSG00000105197	TIMM50
chr19	40230317	40285536	ENSG00000105221	AKT2
chr19	40319536	40348527	ENSG00000160392	C19orf47
chr19	40691529	40718207	ENSG00000123815	ADCK4
chr19	40717103	40740860	ENSG00000086544	ITPKC
chr19	40778216	40796938	ENSG00000167578	RAB4B
chr19	40843538	40882210	ENSG00000255974	CYP2A6
chr19	40875439	40882752	ENSG00000198077	CYP2A7
chr19	40991299	41018398	ENSG00000197408	CYP2B6
chr19	41088472	41096195	ENSG00000197838	CYP2A13
chr19	41114432	41128366	ENSG00000197446	CYP2F1
chr19	41193049	41207539	ENSG00000167600	CYP2S1
chr19	41301587	41353911	ENSG00000105329	TGFB1
chr19	41354421	41364173	ENSG00000123810	B9D2
chr19	41397460	41431345	ENSG00000248098	BCKDHA
chr19	41431318	41440717	ENSG00000105341	ATP5SL
chr19	41859918	41872926	ENSG00000105372	RPS19
chr19	41966582	41997497	ENSG00000105409	ATP1A3
chr19	42230186	42242625	ENSG00000105723	GSK3A
chr19	43401496	43418597	ENSG00000131126	TEX101
chr19	43506719	43527244	ENSG00000105755	ETHE1
chr19	43646095	43670547	ENSG00000011422	PLAUR
chr19	44846175	44889228	ENSG00000130202	PVRL2
chr19	44890569	44903689	ENSG00000130204	TOMM40
chr19	45079288	45305283	ENSG00000007047	MARK4
chr19	45178745	45181801	ENSG00000189114	BLOC1S3
chr19	45406209	45410766	ENSG00000117877	CD3EAP
chr19	45527427	45602212	ENSG00000125741	OPA3
chr19	45764785	45769226	ENSG00000177045	SIX5
chr19	45769717	45782552	ENSG00000104936	DMPK
chr19	45883607	45886170	ENSG00000170604	IRF2BP1
chr19	46297046	46343433	ENSG00000124440	HIF3A
chr19	46346994	46392981	ENSG00000011485	PPP5C
chr19	46674275	46717127	ENSG00000105287	PRKD2
chr19	47045907	47048630	ENSG00000130748	TMEM160
chr19	47113274	47210636	ENSG00000142230	SAE1
chr19	47220822	47232766	ENSG00000105327	BBC3
chr19	47745522	47757058	ENSG00000105373	GLTSCR2
chr19	48115445	48170603	ENSG00000105486	LIG1
chr19	48332356	48364237	ENSG00000161558	TMEM143
chr19	48394875	48444931	ENSG00000105464	GRIN2D
chr19	48552075	48599425	ENSG00000088002	SULT2B1
chr19	48615328	48619536	ENSG00000063177	RPL18
chr19	48795062	48811029	ENSG00000105552	BCAT2
chr19	48813017	48836678	ENSG00000087076	HSD17B14
chr19	48872392	48876057	ENSG00000087074	PPP1R15A
chr19	48954815	48961798	ENSG00000087088	BAX
chr19	48968125	48993310	ENSG00000104812	GYS1
chr19	49114324	49118460	ENSG00000104863	LIN7B
chr19	49361783	49375116	ENSG00000104901	DKKL1
chr19	49429401	49442360	ENSG00000104888	SLC17A7
chr19	49487554	49492308	ENSG00000142541	RPL13A
chr19	49496365	49499689	ENSG00000142534	RPS11
chr19	49690898	49713731	ENSG00000169169	CPT1C
chr19	49850735	49860744	ENSG00000104960	PTOV1
chr19	49906825	49929763	ENSG00000213024	NUP62
chr19	50188186	50310545	ENSG00000105357	MYH14
chr19	50311937	50333515	ENSG00000131398	KCNC3
chr19	50661827	50719450	ENSG00000161681	SHANK1
chr19	50958631	50969673	ENSG00000167755	KLK6
chr19	51097606	51108370	ENSG00000142544	CTU1
chr19	51345169	51366418	ENSG00000105379	ETFB
chr19	52190039	52229533	ENSG00000105568	PPP2R1A
chr19	53330675	53392217	ENSG00000203326	ZNF525
chr19	53879190	53907652	ENSG00000126583	PRKCG
chr19	54102728	54109257	ENSG00000170906	NDUFA3
chr19	54200742	54249003	ENSG00000170889	RPS9
chr19	54415219	54436900	ENSG00000167614	TTYH1
chr19	55039108	55071291	ENSG00000160439	RDH13
chr19	55349306	55354814	ENSG00000160471	COX6B2
chr19	55385345	55403250	ENSG00000108107	RPL28
chr19	55428740	55442863	ENSG00000187902	SHISA7
chr19	55452985	55462343	ENSG00000063241	ISOC2
chr19	55654146	55674715	ENSG00000063244	U2AF2
chr19	55999726	56061813	ENSG00000171487	NLRP5
chr19	58479512	58512413	ENSG00000083807	SLC27A5
chr2	1374223	1543711	ENSG00000115705	TPO
chr2	3544793	3558616	ENSG00000171865	RNASEH1
chr2	3575205	3580919	ENSG00000171863	RPS7
chr2	6840570	6866635	ENSG00000134326	CMPK2
chr2	6865806	6898239	ENSG00000134321	RSAD2
chr2	8678845	8684453	ENSG00000115738	ID2
chr2	9583972	9631014	ENSG00000134308	YWHAQ
chr2	9951693	10002277	ENSG00000134317	GRHL1
chr2	10056780	10080944	ENSG00000205795	CYS1
chr2	11677595	11827409	ENSG00000134324	LPIN1
chr2	18554723	18560680	ENSG00000240857	RDH14
chr2	19896643	19901986	ENSG00000183891	TTC32
chr2	19910260	19990131	ENSG00000118965	WDR35
chr2	20447074	20449445	ENSG00000143878	RHOB
chr2	20560448	20651089	ENSG00000118960	HS1BP3
chr2	21001429	21044073	ENSG00000084674	APOB
chr2	24049701	24063681	ENSG00000119782	FKBP1B
chr2	24943636	24972094	ENSG00000115137	DNAJC27
chr2	25377198	25673647	ENSG00000138101	DTNB
chr2	25926596	25982749	ENSG00000084731	KIF3C
chr2	26190635	26244726	ENSG00000084754	HADHA
chr2	26243170	26290468	ENSG00000138029	HADHB
chr2	26308547	26395891	ENSG00000138018	EPT1
chr2	26692690	26733420	ENSG00000171303	KCNK3
chr2	26764284	26781231	ENSG00000213699	SLC35F6
chr2	27217390	27243943	ENSG00000084774	CAD
chr2	27309492	27325680	ENSG00000115204	MPV17
chr2	27364352	27370486	ENSG00000115211	EIF2B4
chr2	27370496	27377533	ENSG00000115234	SNX17
chr2	27444371	27489789	ENSG00000138002	IFT172
chr2	27496842	27523684	ENSG00000084734	GCKR
chr2	27663471	27694976	ENSG00000163798	SLC4A1AP
chr2	27771717	27988087	ENSG00000243147	MRPL33
chr2	28849821	28870301	ENSG00000171103	TRMT61B
chr2	31334321	31414715	ENSG00000158125	XDH
chr2	31867809	32039812	ENSG00000162961	DPY30
chr2	32165841	32224379	ENSG00000152683	SLC30A6
chr2	32277910	32316594	ENSG00000119820	YIPF4
chr2	37099210	37157065	ENSG00000055332	EIF2AK2
chr2	37196488	37216193	ENSG00000218739	CEBPZOS
chr2	37231631	37253403	ENSG00000003509	NDUFAF7
chr2	37923187	38067142	ENSG00000115841	RMDN2
chr2	38066973	38109902	ENSG00000138061	CYP1B1
chr2	38797729	38875934	ENSG00000163214	DHX57
chr2	40097270	40611053	ENSG00000183023	SLC8A1
chr2	42333546	42425088	ENSG00000115944	COX7A2L
chr2	42494569	42756947	ENSG00000057935	MTA3
chr2	43774039	43810010	ENSG00000138036	DYNC2LI1
chr2	43886508	43996005	ENSG00000138095	LRPPRC
chr2	44167969	44244384	ENSG00000138032	PPM1B
chr2	44275458	44321494	ENSG00000138079	SLC3A1
chr2	44316281	44361862	ENSG00000138078	PREPL
chr2	45651345	46187990	ENSG00000171132	PRKCE
chr2	46293667	46386703	ENSG00000116016	EPAS1
chr2	47695530	47810101	ENSG00000116062	MSH6
chr2	48314637	48379294	ENSG00000170802	FOXN2
chr2	49918505	51225564	ENSG00000179915	NRXN1
chr2	53970838	54305300	ENSG00000170634	ACYP2
chr2	55231903	55235853	ENSG00000143947	RPS27A
chr2	55236595	55269347	ENSG00000085760	MTIF2
chr2	55634265	55693910	ENSG00000138035	PNPT1
chr2	57907651	58159920	ENSG00000028116	VRK2
chr2	61017225	61051990	ENSG00000162928	PEX13
chr2	61477849	61538626	ENSG00000082898	XPO1
chr2	63588609	63607197	ENSG00000014641	MDH1
chr2	64524305	64593005	ENSG00000119844	AFTPH
chr2	64988477	65023865	ENSG00000115902	SLC1A4
chr2	65070701	65130106	ENSG00000138069	RAB1A
chr2	68178857	68256237	ENSG00000221823	PPP3R1
chr2	69395750	69437628	ENSG00000169599	NFU1
chr2	69457997	69674349	ENSG00000115977	AAK1
chr2	70087454	70089203	ENSG00000169564	PCBP1
chr2	70295975	70302090	ENSG00000035141	FAM136A
chr2	71109684	71130239	ENSG00000124370	MCEE
chr2	71276561	71435069	ENSG00000075292	ZNF638
chr2	72887360	72892158	ENSG00000116096	SPR
chr2	72942036	73075619	ENSG00000144040	SFXN5
chr2	73073382	73156721	ENSG00000135631	RAB11FIP5
chr2	73233420	73253021	ENSG00000135624	CCT7
chr2	73926826	73958961	ENSG00000114956	DGUOK
chr2	74198562	74217565	ENSG00000065911	MTHFD2
chr2	74216242	74343414	ENSG00000188687	SLC4A5
chr2	74361154	74392087	ENSG00000204843	DCTN1
chr2	74471958	74473322	ENSG00000204822	MRPL53
chr2	74529377	74533348	ENSG00000115317	HTRA2
chr2	74654228	74683853	ENSG00000135622	SEMA4F
chr2	74833981	74893359	ENSG00000159399	HK2
chr2	75469302	75569722	ENSG00000115363	EVA1A
chr2	75646783	75690851	ENSG00000115364	MRPL19
chr2	84423523	84460045	ENSG00000163541	SUCLG1
chr2	85561562	85582031	ENSG00000118640	VAMP8
chr2	85657314	85668741	ENSG00000168878	SFTPB
chr2	86106182	86142157	ENSG00000132300	PTCD3
chr2	86143932	86195770	ENSG00000132305	IMMT
chr2	86199355	86213794	ENSG00000132313	MRPL35
chr2	86213993	86338083	ENSG00000068615	REEP1
chr2	88027205	88055729	ENSG00000172086	KRCC1
chr2	88122982	88128116	ENSG00000163586	FABP1
chr2	88691644	88750935	ENSG00000153574	RPIA
chr2	95087207	95149434	ENSG00000144029	MRPS5
chr2	95402721	95416616	ENSG00000115042	FAHD2A
chr2	96021946	96039451	ENSG00000186281	GPAT2
chr2	96184859	96208825	ENSG00000084090	STARD7
chr2	96593170	96642787	ENSG00000114982	KANSL3
chr2	97083583	97094882	ENSG00000144199	FAHD2B
chr2	97646040	97648383	ENSG00000135940	COX5B
chr2	98599310	98608515	ENSG00000183513	COA5
chr2	98997261	99154964	ENSG00000135951	TSGA10
chr2	99154955	99163157	ENSG00000144182	LIPT1
chr2	99161427	99181058	ENSG00000158411	MITD1
chr2	99181079	99197626	ENSG00000185414	MRPL30
chr2	101001715	101024032	ENSG00000071082	RPL31
chr2	104855511	104860471	ENSG00000198914	POU3F3
chr2	105037983	105099960	ENSG00000135972	MRPS9
chr2	105744897	105894274	ENSG00000071051	NCK2
chr2	106093303	106194339	ENSG00000115652	UXS1
chr2	107986523	108013994	ENSG00000115665	SLC5A7
chr2	108719481	108785811	ENSG00000153201	RANBP2
chr2	110122311	110205066	ENSG00000144061	NPHP1
chr2	111119378	111168447	ENSG00000153094	BCL2L11
chr2	112584240	112589275	ENSG00000125611	CHCHD5
chr2	119366921	119372560	ENSG00000155368	DBI
chr2	121337776	121649587	ENSG00000074054	CLASP1
chr2	132416574	132646559	ENSG00000183840	GPR39
chr2	135787840	135837180	ENSG00000115850	LCT
chr2	135906677	135986100	ENSG00000115866	DARS
chr2	137964020	138016364	ENSG00000150540	HNMT
chr2	142877498	143055832	ENSG00000115919	KYNU
chr2	148021011	148516971	ENSG00000204406	MBD5
chr2	148875250	149026759	ENSG00000168280	KIF5C
chr2	149569634	149587816	ENSG00000168288	MMADHC
chr2	151832776	152099079	ENSG00000182389	CACNB4
chr2	152116801	152175992	ENSG00000115145	STAM2
chr2	156324432	156342348	ENSG00000153234	NR4A2
chr2	156435290	156613735	ENSG00000115159	GPD2
chr2	164492812	164621848	ENSG00000115290	GRB14
chr2	165857475	165953843	ENSG00000123607	TTC21B
chr2	169479178	169506655	ENSG00000163093	BBS5
chr2	169529749	169573875	ENSG00000138399	FASTKD1
chr2	169810081	169824931	ENSG00000138382	METTL5
chr2	170178145	170655171	ENSG00000071909	MYO3B
chr2	170813213	170861151	ENSG00000128683	GAD1
chr2	170928464	170967129	ENSG00000115806	GORASP2
chr2	171687409	171748420	ENSG00000077380	DYNC1I2
chr2	171784370	171999859	ENSG00000115840	SLC25A12
chr2	171922448	171983682	ENSG00000128708	HAT1
chr2	171999583	172082430	ENSG00000172878	METAP1D
chr2	172427354	172506282	ENSG00000091409	ITGA6
chr2	172555373	172608669	ENSG00000152256	PDK1
chr2	174072447	174248698	ENSG00000138430	OLA1
chr2	175072250	175168382	ENSG00000115966	ATF2
chr2	175176258	175184607	ENSG00000154518	ATP5G3
chr2	176269395	176338025	ENSG00000128654	MTX2
chr2	177392644	177543836	ENSG00000018510	AGPS
chr2	177548998	177553014	ENSG00000196659	TTC30B
chr2	183117513	183161680	ENSG00000163002	NUP35
chr2	185738628	185833290	ENSG00000188738	FSIP2
chr2	189441433	189475565	ENSG00000115368	WDR75
chr2	189746660	189763227	ENSG00000128694	OSGEPL1
chr2	190055697	190062729	ENSG00000138379	MSTN
chr2	190189735	190344193	ENSG00000198130	HIBCH
chr2	190880827	190965552	ENSG00000115419	GLS
chr2	197453423	197475308	ENSG00000115520	COQ10B
chr2	197486581	197516737	ENSG00000144381	HSPD1
chr2	197499994	197503457	ENSG00000115541	HSPE1
chr2	197705369	197708387	ENSG00000247626	MARS2
chr2	199955317	200008540	ENSG00000162972	C2orf47
chr2	200585868	200677064	ENSG00000138356	AOX1
chr2	200889327	200903930	ENSG00000196290	NIF3L1
chr2	201071433	201085750	ENSG00000119013	NDUFB3
chr2	201233443	201287711	ENSG00000064012	CASP8
chr2	201377207	201451611	ENSG00000115993	TRAK2
chr2	201644870	201698694	ENSG00000082126	MPP4
chr2	201700554	201781189	ENSG00000003393	ALS2
chr2	202206180	202238608	ENSG00000116030	SUMO1
chr2	206114817	206159603	ENSG00000023228	NDUFS1
chr2	206737763	206765547	ENSG00000138400	MDH1B
chr2	206765357	206792509	ENSG00000118246	FASTKD2
chr2	207529737	207603431	ENSG00000118260	CREB1
chr2	207762586	207769563	ENSG00000163251	FZD5
chr2	208236227	208266074	ENSG00000138413	IDH1
chr2	210187939	210225491	ENSG00000115361	ACADL
chr2	210477682	210679107	ENSG00000021826	CPS1
chr2	211375717	212538841	ENSG00000178568	ERBB4
chr2	214411065	214578959	ENSG00000174453	VWC2L
chr2	214725646	214809711	ENSG00000138376	BARD1
chr2	214931542	215138428	ENSG00000144452	ABCA12
chr2	215311817	215349773	ENSG00000138363	ATIC
chr2	215996329	216082955	ENSG00000115425	PECR
chr2	216498189	216579180	ENSG00000197756	RPL37A
chr2	218217094	218254356	ENSG00000163466	ARPC2
chr2	218270392	218346793	ENSG00000127838	PNKD
chr2	218658764	218663443	ENSG00000074582	BCS1L
chr2	218781749	218815293	ENSG00000135929	CYP27A1
chr2	218822383	218832086	ENSG00000115592	PRKAG3
chr2	219209768	219218990	ENSG00000115657	ABCB6
chr2	219209772	219229717	ENSG00000198925	ATG9A
chr2	219229757	219236669	ENSG00000163516	ANKZF1
chr2	219249711	219278170	ENSG00000127824	TUBA4A
chr2	219289623	219309648	ENSG00000054356	PTPRN
chr2	219538947	219543787	ENSG00000123989	CHPF
chr2	219569162	219575713	ENSG00000123999	INHA
chr2	219597860	219616451	ENSG00000144589	STK11IP
chr2	221418027	221574202	ENSG00000116106	EPHA4
chr2	222860934	222944639	ENSG00000123983	ACSL3
chr2	223957404	223967714	ENSG00000135900	MRPL44
chr2	224470150	224585397	ENSG00000036257	CUL3
chr2	226731317	226799759	ENSG00000169047	IRS1
chr2	226835581	226999215	ENSG00000144468	RHBDD1
chr2	227325151	227357836	ENSG00000168958	MFF
chr2	227472152	227561214	ENSG00000173744	AGFG1
chr2	227979950	228181645	ENSG00000153820	SPHKAP
chr2	228850526	229271285	ENSG00000153823	PID1
chr2	231108230	231125118	ENSG00000135914	HTR2B
chr2	231523160	231530495	ENSG00000171596	NMUR1
chr2	231732425	231786272	ENSG00000156973	PDE6D
chr2	232525993	232536667	ENSG00000135902	CHRND
chr2	232539727	232546403	ENSG00000196811	CHRNG
chr2	232606057	232682781	ENSG00000115468	EFHD1
chr2	233032672	233035057	ENSG00000115488	NEU2
chr2	233307816	233347055	ENSG00000130561	SAG
chr2	233691607	233773300	ENSG00000167165	UGT1A6
chr2	233712992	233773299	ENSG00000240224	UGT1A5
chr2	233760248	233773299	ENSG00000241635	UGT1A1
chr2	238320441	238400900	ENSG00000204104	TRAF3IP1
chr2	239892450	240025402	ENSG00000130414	NDUFA10
chr2	240586716	240617705	ENSG00000142330	CAPN10
chr2	240868479	240880502	ENSG00000172482	AGXT
chr2	241072169	241102332	ENSG00000122085	MTERF4
chr2	241315100	241354027	ENSG00000168385	Sep-02
chr2	241558721	241574138	ENSG00000176720	BOK
chr2	241637213	241673857	ENSG00000168397	ATG4B
chr2	241675742	241686991	ENSG00000168393	DTYMK
chr2	241734579	241768816	ENSG00000180902	D2HGDH
chr2	241808825	241817413	ENSG00000204099	NEU4
chr20	1266316	1309328	ENSG00000101298	SNPH
chr20	1368978	1393172	ENSG00000088832	FKBP1A
chr20	2461634	2470853	ENSG00000125835	SNRPB
chr20	2658395	2664219	ENSG00000101365	IDH3B
chr20	3045945	3048254	ENSG00000125901	MRPS26
chr20	3082556	3084724	ENSG00000101200	AVP
chr20	3146519	3159897	ENSG00000215251	FASTKD5
